PDATE,TOKEN,IN_TIME,OUT_TIME,TOTAL_TIME,STATUS
2023-09-13,672,,,,
2023-09-14,672,2023-09-14 12:46:59,2023-09-14 23:23:00,10:36:00,
2023-09-15,672,2023-09-15 12:37:59,2023-09-15 23:03:59,10:26:00,
2023-09-16,672,2023-09-16 12:33:00,2023-09-16 23:01:00,10:28:00,
2023-09-17,672,2023-09-17 12:41:00,2023-09-17 22:36:00,09:55:00,
2023-09-18,672,2023-09-18 12:48:59,2023-09-18 15:00:00,02:11:00,
2023-09-19,672,,,,
2023-09-20,672,,,,
2023-09-21,672,,,,
2023-09-22,672,,,,
2023-09-23,672,,,,
2023-09-24,672,,,,
2023-09-25,672,,,,
2023-09-26,672,,,,
2023-09-27,672,,,,
2023-09-28,672,,,,
2023-09-29,672,,,,
2023-09-30,672,,,,
2023-09-01,673,,,,
2023-09-02,673,2023-09-02 06:53:00,2023-09-02 16:56:59,10:03:59,
2023-09-03,673,2023-09-03 07:33:59,2023-09-03 17:15:00,09:41:00,
2023-09-04,673,2023-09-04 07:37:00,2023-09-04 17:56:00,10:19:00,
2023-09-05,673,2023-09-05 07:36:00,2023-09-05 17:21:00,09:45:00,
2023-09-06,673,2023-09-06 07:30:59,2023-09-06 23:52:59,16:22:00,
2023-09-07,673,2023-09-07 00:00:59,2023-09-07 10:43:59,10:43:00,
2023-09-08,673,2023-09-08 07:39:00,2023-09-08 16:32:59,08:53:59,
2023-09-09,673,2023-09-09 07:38:00,2023-09-09 17:03:59,09:25:59,
2023-09-10,673,2023-09-10 07:30:00,2023-09-10 16:49:00,09:19:00,
2023-09-11,673,2023-09-11 12:01:59,2023-09-11 20:03:59,08:02:00,
2023-09-12,673,2023-09-12 07:33:59,2023-09-12 17:06:59,09:33:00,
2023-09-13,673,2023-09-13 07:40:00,2023-09-13 17:04:59,09:24:59,
2023-09-14,673,2023-09-14 07:41:00,2023-09-14 23:51:59,16:10:59,
2023-09-15,673,2023-09-15 00:01:59,2023-09-15 11:03:00,11:01:00,
2023-09-16,673,,,,
2023-09-17,673,2023-09-17 07:18:59,2023-09-17 16:15:00,08:56:00,
2023-09-18,673,2023-09-18 07:36:00,2023-09-18 15:55:00,08:19:00,
2023-09-19,673,,,,
2023-09-20,673,,,,
2023-09-21,673,,,,
2023-09-22,673,,,,
2023-09-23,673,,,,
2023-09-24,673,,,,
2023-09-25,673,,,,
2023-09-26,673,,,,
2023-09-27,673,,,,
2023-09-28,673,,,,
2023-09-29,673,,,,
2023-09-30,673,,,,
2023-09-01,676,2023-09-01 09:19:00,2023-09-01 18:58:59,09:39:59,
2023-09-02,676,2023-09-02 09:25:59,2023-09-02 18:19:00,08:53:00,
2023-09-03,676,,,,
2023-09-04,676,2023-09-04 09:18:00,2023-09-04 19:36:00,10:18:00,
2023-09-05,676,2023-09-05 09:17:00,2023-09-05 18:40:00,09:23:00,
2023-09-06,676,2023-09-06 09:18:00,2023-09-06 21:18:00,12:00:00,
2023-09-07,676,,,,
2023-09-08,676,2023-09-08 09:22:00,2023-09-08 20:03:00,10:41:00,
2023-09-09,676,2023-09-09 09:22:00,2023-09-09 19:29:00,10:07:00,
2023-09-10,676,2023-09-10 09:43:00,2023-09-10 18:47:59,09:04:59,
2023-09-11,676,2023-09-11 09:33:59,2023-09-11 18:46:59,09:13:00,
2023-09-12,676,2023-09-12 10:30:00,2023-09-12 18:59:59,08:29:59,
2023-09-13,676,,,,
2023-09-14,676,2023-09-14 09:26:59,2023-09-14 18:20:00,08:53:00,
2023-09-15,676,2023-09-15 09:27:59,2023-09-15 18:36:59,09:09:00,
2023-09-16,676,2023-09-16 09:32:00,2023-09-16 18:34:59,09:02:59,
2023-09-17,676,,,,
2023-09-18,676,2023-09-18 09:33:59,2023-09-18 17:50:59,08:17:00,
2023-09-19,676,,,,
2023-09-20,676,,,,
2023-09-21,676,,,,
2023-09-22,676,,,,
2023-09-23,676,,,,
2023-09-24,676,,,,
2023-09-25,676,,,,
2023-09-26,676,,,,
2023-09-27,676,,,,
2023-09-28,676,,,,
2023-09-29,676,,,,
2023-09-30,676,,,,
2023-09-01,678,,,,
2023-09-02,678,,,,
2023-09-03,678,,,,
2023-09-04,678,,,,
2023-09-05,678,,,,
2023-09-06,678,,,,
2023-09-07,678,,,,
2023-09-08,678,2023-09-08 22:00:59,2023-09-09 07:42:59,09:42:00,
2023-09-09,678,,,,
2023-09-10,678,,,,
2023-09-11,678,2023-09-11 12:47:59,2023-09-11 23:12:00,10:24:00,
2023-09-12,678,,,,
2023-09-13,678,2023-09-13 12:33:59,2023-09-13 22:41:00,10:07:00,
2023-09-14,678,,,,
2023-09-15,678,2023-09-15 12:37:59,2023-09-15 23:30:59,10:53:00,
2023-09-16,678,2023-09-16 12:33:00,2023-09-16 23:59:00,11:26:00,
2023-09-17,678,,,,
2023-09-18,678,,,,
2023-09-19,678,,,,
2023-09-20,678,,,,
2023-09-21,678,,,,
2023-09-22,678,,,,
2023-09-23,678,,,,
2023-09-24,678,,,,
2023-09-25,678,,,,
2023-09-26,678,,,,
2023-09-27,678,,,,
2023-09-28,678,,,,
2023-09-29,678,,,,
2023-09-30,678,,,,
2023-09-01,679,2023-09-01 19:03:00,2023-09-01 22:57:59,03:54:59,
2023-09-02,679,,,,
2023-09-03,679,2023-09-03 18:45:00,2023-09-03 22:40:00,03:55:00,
2023-09-04,679,2023-09-04 18:44:00,2023-09-04 22:36:00,03:52:00,
2023-09-05,679,2023-09-05 18:42:00,2023-09-05 23:13:00,04:31:00,
2023-09-06,679,2023-09-06 18:52:00,2023-09-06 22:51:00,03:59:00,
2023-09-07,679,2023-09-07 18:55:00,2023-09-07 22:53:59,03:58:59,
2023-09-08,679,2023-09-08 18:45:59,2023-09-08 22:41:59,03:56:00,
2023-09-09,679,2023-09-09 18:53:00,2023-09-09 22:55:59,04:02:59,
2023-09-10,679,,,,
2023-09-11,679,2023-09-11 19:02:00,2023-09-11 22:30:59,03:28:59,
2023-09-12,679,2023-09-12 18:37:59,2023-09-12 22:42:59,04:05:00,
2023-09-13,679,2023-09-13 18:31:00,2023-09-13 22:41:00,04:10:00,
2023-09-14,679,2023-09-14 18:47:59,2023-09-14 23:23:00,04:35:00,
2023-09-15,679,2023-09-15 18:44:00,2023-09-15 22:47:00,04:03:00,
2023-09-16,679,2023-09-16 18:59:59,2023-09-16 23:04:59,04:05:00,
2023-09-17,679,2023-09-17 18:45:00,2023-09-17 22:09:59,03:24:59,
2023-09-18,679,2023-09-18 18:45:59,2023-09-18 22:07:00,03:21:00,
2023-09-19,679,,,,
2023-09-20,679,,,,
2023-09-21,679,,,,
2023-09-22,679,,,,
2023-09-23,679,,,,
2023-09-24,679,,,,
2023-09-25,679,,,,
2023-09-26,679,,,,
2023-09-27,679,,,,
2023-09-28,679,,,,
2023-09-29,679,,,,
2023-09-30,679,,,,
2023-09-01,680,,,,
2023-09-02,680,2023-09-02 18:54:00,2023-09-02 23:00:00,04:06:00,
2023-09-03,680,2023-09-03 18:45:00,2023-09-03 22:39:00,03:54:00,
2023-09-04,680,2023-09-04 18:48:59,2023-09-04 22:36:00,03:47:00,
2023-09-05,680,2023-09-05 18:09:00,2023-09-05 23:02:00,04:53:00,
2023-09-06,680,2023-09-06 18:06:00,2023-09-06 22:34:59,04:28:59,
2023-09-07,680,2023-09-07 18:43:00,2023-09-07 22:54:59,04:11:59,
2023-09-08,680,2023-09-08 18:41:00,2023-09-08 22:41:59,04:00:59,
2023-09-09,680,,,,
2023-09-10,680,2023-09-10 18:13:59,2023-09-10 22:45:59,04:32:00,
2023-09-11,680,2023-09-11 18:35:59,2023-09-11 22:31:59,03:56:00,
2023-09-12,680,2023-09-12 18:23:59,2023-09-12 22:42:59,04:19:00,
2023-09-13,680,2023-09-13 18:29:00,2023-09-13 22:41:00,04:12:00,
2023-09-14,680,2023-09-14 16:25:00,2023-09-14 23:48:59,07:23:59,
2023-09-15,680,2023-09-15 18:51:00,2023-09-15 22:47:00,03:56:00,
2023-09-16,680,,,,
2023-09-17,680,2023-09-17 18:23:59,2023-09-17 22:09:59,03:46:00,
2023-09-18,680,2023-09-18 18:45:59,2023-09-18 22:07:00,03:21:00,
2023-09-19,680,2023-09-19 06:13:59,2023-09-19 13:29:00,07:15:00,
2023-09-20,680,,,,
2023-09-21,680,,,,
2023-09-22,680,,,,
2023-09-23,680,,,,
2023-09-24,680,,,,
2023-09-25,680,,,,
2023-09-26,680,,,,
2023-09-27,680,,,,
2023-09-28,680,,,,
2023-09-29,680,,,,
2023-09-30,680,,,,
2023-09-01,681,2023-09-01 07:03:00,2023-09-01 17:06:59,10:03:59,
2023-09-02,681,2023-09-02 07:06:00,2023-09-02 17:06:59,10:00:59,
2023-09-03,681,2023-09-03 07:07:00,2023-09-03 17:39:59,10:32:59,
2023-09-04,681,2023-09-04 07:05:00,2023-09-04 17:15:00,10:10:00,
2023-09-05,681,2023-09-05 19:00:59,2023-09-05 22:56:59,03:56:00,
2023-09-06,681,2023-09-06 07:02:00,2023-09-06 17:15:59,10:13:59,
2023-09-07,681,,,,
2023-09-08,681,2023-09-08 07:02:00,2023-09-08 17:17:59,10:15:59,
2023-09-09,681,2023-09-09 19:09:59,2023-09-09 22:55:59,03:46:00,
2023-09-10,681,2023-09-10 07:15:00,2023-09-10 17:15:00,10:00:00,
2023-09-11,681,2023-09-11 19:06:00,2023-09-11 22:29:00,03:23:00,
2023-09-12,681,,,,
2023-09-13,681,,,,
2023-09-14,681,,,,
2023-09-15,681,,,,
2023-09-16,681,,,,
2023-09-17,681,,,,
2023-09-18,681,,,,
2023-09-19,681,,,,
2023-09-20,681,,,,
2023-09-21,681,,,,
2023-09-22,681,,,,
2023-09-23,681,,,,
2023-09-24,681,,,,
2023-09-25,681,,,,
2023-09-26,681,,,,
2023-09-27,681,,,,
2023-09-28,681,,,,
2023-09-29,681,,,,
2023-09-30,681,,,,
2023-09-01,682,2023-09-01 19:05:00,2023-09-01 21:31:00,02:26:00,
2023-09-02,682,2023-09-02 19:10:59,2023-09-02 22:08:59,02:58:00,
2023-09-03,682,2023-09-03 07:07:00,2023-09-03 17:39:59,10:32:59,
2023-09-04,682,2023-09-04 19:00:59,2023-09-04 22:36:00,03:35:00,
2023-09-05,682,2023-09-05 07:04:00,2023-09-05 17:12:00,10:08:00,
2023-09-06,682,,,,
2023-09-07,682,2023-09-07 07:10:59,2023-09-07 17:04:59,09:54:00,
2023-09-08,682,2023-09-08 19:05:00,2023-09-08 22:41:59,03:36:59,
2023-09-09,682,2023-09-09 07:12:59,2023-09-09 17:11:00,09:58:00,
2023-09-10,682,2023-09-10 19:09:59,2023-09-10 22:45:59,03:36:00,
2023-09-11,682,,,,
2023-09-12,682,2023-09-12 07:19:59,2023-09-12 16:31:59,09:12:00,
2023-09-13,682,2023-09-13 19:12:59,2023-09-13 22:32:59,03:20:00,
2023-09-14,682,2023-09-14 07:07:59,2023-09-14 17:10:00,10:02:00,
2023-09-15,682,2023-09-15 07:14:00,2023-09-15 17:03:00,09:49:00,
2023-09-16,682,2023-09-16 07:09:59,2023-09-16 17:06:59,09:57:00,
2023-09-17,682,,,,
2023-09-18,682,2023-09-18 19:09:59,2023-09-18 21:43:00,02:33:00,
2023-09-19,682,2023-09-19 07:21:59,2023-09-19 13:12:59,05:51:00,
2023-09-20,682,,,,
2023-09-21,682,,,,
2023-09-22,682,,,,
2023-09-23,682,,,,
2023-09-24,682,,,,
2023-09-25,682,,,,
2023-09-26,682,,,,
2023-09-27,682,,,,
2023-09-28,682,,,,
2023-09-29,682,,,,
2023-09-30,682,,,,
2023-09-01,686,2023-09-01 12:31:00,2023-09-01 23:10:00,10:39:00,
2023-09-02,686,2023-09-02 12:29:00,2023-09-02 22:31:59,10:02:59,
2023-09-03,686,2023-09-03 12:15:59,2023-09-03 22:04:00,09:48:00,
2023-09-04,686,2023-09-04 12:41:00,2023-09-04 23:03:00,10:22:00,
2023-09-05,686,2023-09-05 12:19:00,2023-09-05 23:08:59,10:49:59,
2023-09-06,686,,,,
2023-09-07,686,2023-09-07 12:36:59,2023-09-07 22:56:59,10:20:00,
2023-09-08,686,2023-09-08 18:54:00,2023-09-08 22:44:59,03:50:59,
2023-09-09,686,2023-09-09 18:54:00,2023-09-09 23:11:00,04:17:00,
2023-09-10,686,2023-09-10 18:59:59,2023-09-10 22:47:00,03:47:00,
2023-09-11,686,2023-09-11 19:03:00,2023-09-11 22:18:00,03:15:00,
2023-09-12,686,,,,
2023-09-13,686,2023-09-13 12:45:00,2023-09-13 23:12:00,10:27:00,
2023-09-14,686,2023-09-14 12:53:00,2023-09-14 23:51:59,10:58:59,
2023-09-15,686,2023-09-15 12:43:00,2023-09-15 21:00:59,08:17:59,
2023-09-16,686,,,,
2023-09-17,686,2023-09-17 12:38:59,2023-09-17 22:36:00,09:57:00,
2023-09-18,686,2023-09-18 12:48:59,2023-09-18 22:12:59,09:24:00,
2023-09-19,686,,,,
2023-09-20,686,,,,
2023-09-21,686,,,,
2023-09-22,686,,,,
2023-09-23,686,,,,
2023-09-24,686,,,,
2023-09-25,686,,,,
2023-09-26,686,,,,
2023-09-27,686,,,,
2023-09-28,686,,,,
2023-09-29,686,,,,
2023-09-30,686,,,,
2023-09-01,687,,,,
2023-09-02,687,2023-09-02 18:58:59,2023-09-02 23:57:00,04:58:00,
2023-09-03,687,,,,
2023-09-04,687,2023-09-04 18:48:59,2023-09-04 23:02:00,04:13:00,
2023-09-05,687,2023-09-05 12:19:00,2023-09-05 23:29:59,11:10:59,
2023-09-06,687,2023-09-06 18:55:00,2023-09-06 23:10:00,04:15:00,
2023-09-07,687,,,,
2023-09-08,687,2023-09-08 12:48:59,2023-09-08 22:44:59,09:56:00,
2023-09-09,687,2023-09-09 18:54:00,2023-09-09 23:11:00,04:17:00,
2023-09-10,687,2023-09-10 18:59:59,2023-09-10 23:25:00,04:25:00,
2023-09-11,687,2023-09-11 19:03:00,2023-09-11 22:18:00,03:15:00,
2023-09-12,687,2023-09-12 18:49:59,2023-09-12 23:25:00,04:35:00,
2023-09-13,687,2023-09-13 18:52:00,2023-09-13 23:12:00,04:20:00,
2023-09-14,687,2023-09-14 18:49:59,2023-09-14 23:52:59,05:03:00,
2023-09-15,687,2023-09-15 07:19:59,2023-09-15 17:01:00,09:41:00,
2023-09-16,687,,,,
2023-09-17,687,2023-09-17 12:40:00,2023-09-17 23:37:59,10:57:59,
2023-09-18,687,2023-09-18 12:48:59,2023-09-18 22:08:59,09:20:00,
2023-09-19,687,2023-09-19 07:09:59,2023-09-19 13:52:00,06:42:00,
2023-09-20,687,,,,
2023-09-21,687,,,,
2023-09-22,687,,,,
2023-09-23,687,,,,
2023-09-24,687,,,,
2023-09-25,687,,,,
2023-09-26,687,,,,
2023-09-27,687,,,,
2023-09-28,687,,,,
2023-09-29,687,,,,
2023-09-30,687,,,,
2023-09-01,690,,,,
2023-09-02,690,2023-09-02 22:44:59,2023-09-03 07:30:59,08:46:00,
2023-09-03,690,,,,
2023-09-04,690,,,,
2023-09-05,690,,,,
2023-09-06,690,,,,
2023-09-07,690,2023-09-07 22:51:00,2023-09-08 11:03:59,12:12:59,
2023-09-08,690,,,,
2023-09-09,690,,,,
2023-09-10,690,,,,
2023-09-11,690,,,,
2023-09-12,690,,,,
2023-09-13,690,2023-09-13 22:41:59,2023-09-14 11:18:59,12:37:00,
2023-09-14,690,,,,
2023-09-15,690,,,,
2023-09-16,690,,,,
2023-09-17,690,,,,
2023-09-18,690,,,,
2023-09-19,690,,,,
2023-09-20,690,,,,
2023-09-21,690,,,,
2023-09-22,690,,,,
2023-09-23,690,,,,
2023-09-24,690,,,,
2023-09-25,690,,,,
2023-09-26,690,,,,
2023-09-27,690,,,,
2023-09-28,690,,,,
2023-09-29,690,,,,
2023-09-30,690,,,,
2023-09-01,691,2023-09-01 12:32:00,2023-09-01 22:14:00,09:42:00,
2023-09-02,691,2023-09-02 12:29:00,2023-09-02 22:32:59,10:03:59,
2023-09-03,691,2023-09-03 12:17:00,2023-09-03 22:04:00,09:47:00,
2023-09-04,691,2023-09-04 12:11:59,2023-09-04 23:02:00,10:50:00,
2023-09-05,691,2023-09-05 12:19:00,2023-09-05 23:38:59,11:19:59,
2023-09-06,691,2023-09-06 12:10:00,2023-09-06 22:49:00,10:39:00,
2023-09-07,691,2023-09-07 12:31:00,2023-09-07 22:56:59,10:25:59,
2023-09-08,691,2023-09-08 12:19:00,2023-09-08 22:44:59,10:25:59,
2023-09-09,691,,,,
2023-09-10,691,2023-09-10 12:19:00,2023-09-10 22:38:00,10:19:00,
2023-09-11,691,2023-09-11 12:25:59,2023-09-11 22:18:00,09:52:00,
2023-09-12,691,2023-09-12 12:18:00,2023-09-12 22:57:59,10:39:59,
2023-09-13,691,2023-09-13 12:45:00,2023-09-13 20:40:59,07:55:59,
2023-09-14,691,2023-09-14 12:10:00,2023-09-14 23:49:59,11:39:59,
2023-09-15,691,2023-09-15 12:43:00,2023-09-15 21:00:59,08:17:59,
2023-09-16,691,2023-09-16 12:36:59,2023-09-17 01:27:00,12:50:00,
2023-09-17,691,,,,
2023-09-18,691,,,,
2023-09-19,691,,,,
2023-09-20,691,,,,
2023-09-21,691,,,,
2023-09-22,691,,,,
2023-09-23,691,,,,
2023-09-24,691,,,,
2023-09-25,691,,,,
2023-09-26,691,,,,
2023-09-27,691,,,,
2023-09-28,691,,,,
2023-09-29,691,,,,
2023-09-30,691,,,,
2023-09-01,692,,,,
2023-09-02,692,2023-09-02 18:55:00,2023-09-02 23:45:00,04:50:00,
2023-09-03,692,2023-09-03 18:55:00,2023-09-03 23:38:59,04:43:59,
2023-09-04,692,2023-09-04 18:59:59,2023-09-04 23:35:00,04:35:00,
2023-09-05,692,2023-09-05 19:06:00,2023-09-05 23:38:59,04:32:59,
2023-09-06,692,,,,
2023-09-07,692,2023-09-07 18:53:00,2023-09-07 23:44:00,04:51:00,
2023-09-08,692,2023-09-08 18:56:59,2023-09-08 23:23:00,04:26:00,
2023-09-09,692,2023-09-09 18:56:59,2023-09-09 23:47:00,04:50:00,
2023-09-10,692,2023-09-10 19:03:00,2023-09-10 23:08:59,04:05:59,
2023-09-11,692,2023-09-11 19:03:00,2023-09-11 23:16:59,04:13:59,
2023-09-12,692,,,,
2023-09-13,692,2023-09-13 19:30:59,2023-09-13 23:22:00,03:51:00,
2023-09-14,692,2023-09-14 19:21:59,2023-09-14 23:49:59,04:28:00,
2023-09-15,692,2023-09-15 19:08:59,2023-09-15 23:48:00,04:39:00,
2023-09-16,692,2023-09-16 19:00:59,2023-09-16 23:48:00,04:47:00,
2023-09-17,692,2023-09-17 10:07:00,2023-09-17 15:17:00,05:10:00,
2023-09-18,692,2023-09-18 18:58:59,2023-09-18 23:32:00,04:33:00,
2023-09-19,692,,,,
2023-09-20,692,,,,
2023-09-21,692,,,,
2023-09-22,692,,,,
2023-09-23,692,,,,
2023-09-24,692,,,,
2023-09-25,692,,,,
2023-09-26,692,,,,
2023-09-27,692,,,,
2023-09-28,692,,,,
2023-09-29,692,,,,
2023-09-30,692,,,,
2023-09-01,693,,,,
2023-09-02,693,2023-09-02 18:25:59,2023-09-02 23:51:59,05:26:00,
2023-09-03,693,2023-09-03 18:33:59,2023-09-03 23:45:00,05:11:00,
2023-09-04,693,2023-09-04 18:35:59,2023-09-04 23:45:00,05:09:00,
2023-09-05,693,,,,
2023-09-06,693,2023-09-06 18:26:59,2023-09-06 23:48:00,05:21:00,
2023-09-07,693,2023-09-07 18:32:00,2023-09-07 23:59:00,05:27:00,
2023-09-08,693,2023-09-08 18:32:00,2023-09-08 23:35:00,05:03:00,
2023-09-09,693,2023-09-09 18:37:59,2023-09-09 23:44:00,05:06:00,
2023-09-10,693,2023-09-10 18:30:00,2023-09-10 23:48:59,05:18:59,
2023-09-11,693,2023-09-11 18:33:00,2023-09-11 23:45:00,05:12:00,
2023-09-12,693,2023-09-12 18:33:00,2023-09-12 23:35:00,05:02:00,
2023-09-13,693,2023-09-13 18:37:59,2023-09-13 23:37:00,04:59:00,
2023-09-14,693,,,,
2023-09-15,693,2023-09-15 18:44:00,2023-09-15 23:46:00,05:02:00,
2023-09-16,693,,,,
2023-09-17,693,,,,
2023-09-18,693,2023-09-18 13:54:59,2023-09-18 23:36:00,09:41:00,
2023-09-19,693,,,,
2023-09-20,693,,,,
2023-09-21,693,,,,
2023-09-22,693,,,,
2023-09-23,693,,,,
2023-09-24,693,,,,
2023-09-25,693,,,,
2023-09-26,693,,,,
2023-09-27,693,,,,
2023-09-28,693,,,,
2023-09-29,693,,,,
2023-09-30,693,,,,
2023-09-01,694,2023-09-01 07:30:59,2023-09-01 16:22:59,08:52:00,
2023-09-02,694,,,,
2023-09-03,694,2023-09-03 07:23:59,2023-09-03 16:26:00,09:02:00,
2023-09-04,694,2023-09-04 07:29:00,2023-09-04 16:30:59,09:01:59,
2023-09-05,694,,,,
2023-09-06,694,2023-09-06 08:38:59,2023-09-06 16:44:59,08:06:00,
2023-09-07,694,2023-09-07 07:22:59,2023-09-07 16:32:59,09:10:00,
2023-09-08,694,2023-09-08 07:23:59,2023-09-08 16:19:59,08:56:00,
2023-09-09,694,2023-09-09 07:29:00,2023-09-09 16:38:00,09:09:00,
2023-09-10,694,2023-09-10 07:33:59,2023-09-10 16:30:00,08:56:00,
2023-09-11,694,2023-09-11 07:31:59,2023-09-11 15:56:59,08:25:00,
2023-09-12,694,2023-09-12 07:43:59,2023-09-12 16:21:59,08:38:00,
2023-09-13,694,2023-09-13 07:52:59,2023-09-13 16:19:59,08:27:00,
2023-09-14,694,2023-09-14 07:32:59,2023-09-14 16:18:59,08:46:00,
2023-09-15,694,2023-09-15 07:34:59,2023-09-15 16:19:59,08:45:00,
2023-09-16,694,2023-09-16 07:39:00,2023-09-16 16:36:00,08:57:00,
2023-09-17,694,,,,
2023-09-18,694,,,,
2023-09-19,694,,,,
2023-09-20,694,,,,
2023-09-21,694,,,,
2023-09-22,694,,,,
2023-09-23,694,,,,
2023-09-24,694,,,,
2023-09-25,694,,,,
2023-09-26,694,,,,
2023-09-27,694,,,,
2023-09-28,694,,,,
2023-09-29,694,,,,
2023-09-30,694,,,,
2023-09-01,695,2023-09-01 11:17:59,2023-09-01 20:28:59,09:11:00,
2023-09-02,695,2023-09-02 11:29:59,2023-09-02 20:37:00,09:07:00,
2023-09-03,695,2023-09-03 08:32:00,2023-09-03 17:37:00,09:05:00,
2023-09-04,695,,,,
2023-09-05,695,2023-09-05 08:08:59,2023-09-05 17:24:00,09:15:00,
2023-09-06,695,2023-09-06 07:56:59,2023-09-06 17:16:59,09:20:00,
2023-09-07,695,2023-09-07 08:28:59,2023-09-07 17:37:59,09:09:00,
2023-09-08,695,2023-09-08 08:15:59,2023-09-08 17:39:59,09:24:00,
2023-09-09,695,2023-09-09 08:06:59,2023-09-09 17:32:00,09:25:00,
2023-09-10,695,2023-09-10 08:11:00,2023-09-10 17:51:59,09:40:59,
2023-09-11,695,2023-09-11 08:10:00,2023-09-11 17:11:00,09:01:00,
2023-09-12,695,2023-09-12 08:01:00,2023-09-12 17:22:00,09:21:00,
2023-09-13,695,,,,
2023-09-14,695,2023-09-14 08:14:00,2023-09-14 17:37:59,09:23:59,
2023-09-15,695,2023-09-15 08:26:00,2023-09-15 17:24:00,08:58:00,
2023-09-16,695,2023-09-16 07:50:00,2023-09-16 17:12:00,09:22:00,
2023-09-17,695,,,,
2023-09-18,695,2023-09-18 10:55:59,2023-09-18 19:57:59,09:02:00,
2023-09-19,695,,,,
2023-09-20,695,,,,
2023-09-21,695,,,,
2023-09-22,695,,,,
2023-09-23,695,,,,
2023-09-24,695,,,,
2023-09-25,695,,,,
2023-09-26,695,,,,
2023-09-27,695,,,,
2023-09-28,695,,,,
2023-09-29,695,,,,
2023-09-30,695,,,,
2023-09-01,696,2023-09-01 10:49:00,2023-09-01 20:15:00,09:26:00,
2023-09-02,696,2023-09-02 10:31:59,2023-09-02 20:23:00,09:51:00,
2023-09-03,696,2023-09-03 10:45:59,2023-09-03 20:06:59,09:21:00,
2023-09-04,696,,,,
2023-09-05,696,2023-09-05 10:41:00,2023-09-05 20:03:59,09:22:59,
2023-09-06,696,2023-09-06 10:37:00,2023-09-06 20:14:00,09:37:00,
2023-09-07,696,2023-09-07 10:43:59,2023-09-07 20:15:00,09:31:00,
2023-09-08,696,2023-09-08 10:40:00,2023-09-08 20:01:00,09:21:00,
2023-09-09,696,2023-09-09 10:00:59,2023-09-09 19:56:59,09:56:00,
2023-09-10,696,2023-09-10 10:22:59,2023-09-10 20:04:59,09:42:00,
2023-09-11,696,2023-09-11 10:05:00,2023-09-11 19:53:59,09:48:59,
2023-09-12,696,,,,
2023-09-13,696,2023-09-13 10:49:00,2023-09-13 20:08:59,09:19:59,
2023-09-14,696,2023-09-14 10:50:00,2023-09-14 20:17:59,09:27:59,
2023-09-15,696,2023-09-15 10:44:59,2023-09-15 20:07:59,09:23:00,
2023-09-16,696,2023-09-16 10:00:59,2023-09-16 19:39:00,09:38:00,
2023-09-17,696,2023-09-17 10:05:00,2023-09-17 19:50:00,09:45:00,
2023-09-18,696,2023-09-18 10:56:59,2023-09-18 11:18:59,00:22:00,
2023-09-19,696,,,,
2023-09-20,696,,,,
2023-09-21,696,,,,
2023-09-22,696,,,,
2023-09-23,696,,,,
2023-09-24,696,,,,
2023-09-25,696,,,,
2023-09-26,696,,,,
2023-09-27,696,,,,
2023-09-28,696,,,,
2023-09-29,696,,,,
2023-09-30,696,,,,
2023-09-01,698,,,,
2023-09-02,698,,,,
2023-09-03,698,,,,
2023-09-04,698,,,,
2023-09-05,698,2023-09-05 22:33:59,2023-09-06 07:41:00,09:07:00,
2023-09-06,698,,,,
2023-09-07,698,,,,
2023-09-08,698,,,,
2023-09-09,698,2023-09-09 18:53:00,2023-09-09 23:15:00,04:22:00,
2023-09-10,698,,,,
2023-09-11,698,,,,
2023-09-12,698,,,,
2023-09-13,698,,,,
2023-09-14,698,2023-09-14 22:04:00,2023-09-15 09:34:59,11:30:59,
2023-09-15,698,,,,
2023-09-16,698,2023-09-16 18:51:00,2023-09-16 22:41:59,03:50:59,
2023-09-17,698,2023-09-17 18:59:59,2023-09-17 22:09:59,03:10:00,
2023-09-18,698,2023-09-18 18:54:00,2023-09-18 22:07:00,03:13:00,
2023-09-19,698,2023-09-19 07:03:00,2023-09-19 13:50:00,06:47:00,
2023-09-20,698,,,,
2023-09-21,698,,,,
2023-09-22,698,,,,
2023-09-23,698,,,,
2023-09-24,698,,,,
2023-09-25,698,,,,
2023-09-26,698,,,,
2023-09-27,698,,,,
2023-09-28,698,,,,
2023-09-29,698,,,,
2023-09-30,698,,,,
2023-09-01,699,2023-09-01 07:15:00,2023-09-01 17:05:59,09:50:59,
2023-09-02,699,2023-09-02 18:58:59,2023-09-02 23:27:59,04:29:00,
2023-09-03,699,2023-09-03 07:06:00,2023-09-03 17:13:00,10:07:00,
2023-09-04,699,2023-09-04 18:56:00,2023-09-04 23:04:59,04:08:59,
2023-09-05,699,,,,
2023-09-06,699,,,,
2023-09-07,699,,,,
2023-09-08,699,,,,
2023-09-09,699,2023-09-09 21:59:59,2023-09-10 08:12:00,10:12:00,
2023-09-10,699,,,,
2023-09-11,699,2023-09-11 12:46:59,2023-09-11 23:01:00,10:14:00,
2023-09-12,699,2023-09-12 12:52:00,2023-09-12 23:17:59,10:25:59,
2023-09-13,699,,,,
2023-09-14,699,,,,
2023-09-15,699,,,,
2023-09-16,699,,,,
2023-09-17,699,,,,
2023-09-18,699,2023-09-18 22:07:00,2023-09-19 08:15:59,10:08:59,
2023-09-19,699,,,,
2023-09-20,699,,,,
2023-09-21,699,,,,
2023-09-22,699,,,,
2023-09-23,699,,,,
